,Rx,Tx,Voltages (mV),Phase1,Phase3,Phase4,Phase6,Phase7,Phase8,Frequency (MHz),Run Exp Num,NumMPPs,Dist (m)
445,Tag2,Tag1,"[318.49   9.88  12.32  15.14  12.02  10.49   9.58  13.01  10.11   9.96
  12.55  13.39  10.87   9.19  13.08   9.88  10.72   9.58  14.08  10.11
   9.65  13.47   8.2   11.1   11.79  14.84   9.27  14.    14.69   9.58
  14.15  14.76  12.7   10.19   9.65   9.58   9.65   9.42   8.89  10.41
   8.51   8.96   9.35   9.04  10.49  12.09  13.08  12.86  13.69  10.72
  14.15  12.32  10.64  11.48  15.07  11.33  10.11  14.23   9.65  13.31
   9.73  10.8   12.7   10.64  13.31  13.16  10.41  12.86  13.16  10.64
  13.01   9.88  13.69  10.49  14.99   9.19  10.49   9.42  14.46   9.88
  10.26  15.45   9.12  11.64  12.32  13.69  10.03  14.92  13.54  10.8
   9.96  11.25   8.96   8.66  11.71   9.73   9.58   8.43  10.41   9.96
   9.58  14.08   9.65  14.15   9.12  14.99   9.65  13.16   9.65  14.69
   8.43   9.58  14.    12.55   9.5   12.78   9.73   9.42   9.65  13.16
  13.08   9.58   9.35  14.31   9.35  13.77  10.49  13.47  10.03  14.61
  11.18  13.47  14.92   9.88  12.02  10.11  14.84  13.62  13.01   9.5
   8.35   8.66  13.31   9.8   10.41   8.74   8.66  10.49   8.66   9.12
   8.58  10.11   9.35   8.74   9.19   7.82  14.76   9.27  13.08  15.07
  10.34   9.27  14.92  10.03  14.53   9.5   13.24   9.73  15.3   10.57
   8.2   15.14   9.65   9.27   9.96  14.76   9.88   9.58  14.53   8.51
  10.19   9.42  12.32   9.88  12.25   9.88  13.85   8.58   9.8   13.77
  10.11  15.6    9.04   9.27  13.92   9.04  13.62   9.42   8.96   8.89
  10.64   9.5   11.64   9.19   8.58   8.51  11.33   8.74   8.89   8.43
   8.89  11.79   9.04  14.53   9.19  14.99   9.65  13.77   9.96  13.85
  14.31   9.73  12.25   9.8   12.63   9.65   9.27  14.     9.96  13.62
  14.08   9.96   9.88  14.46   9.12   8.96   8.58  11.25   9.5   10.19
  14.    13.77   9.8   15.07   9.27  10.41  14.84  10.19  13.31   9.73
  13.47   7.97   8.66  13.01  10.64  11.56   8.74   8.43  12.02   8.28
   8.13  12.47   8.58   8.28   8.74   8.89   9.5    9.19  12.32  14.31
   9.5   10.26  13.31   8.51   8.43   8.89  11.94  14.08  10.19   9.73
  10.95  10.41  11.48   9.42  13.85  10.19  10.26  14.31  10.03  13.92
  10.03  11.56   9.96  13.77  13.54   9.73   9.96   8.2   11.94]",12.02,10.795,11.445,9.65,10.45,11.405000000000001,845,4,1,1.2
446,Tag2,Tag1,"[318.49   9.88  12.32  15.14  12.02  10.49   9.58  13.01  10.11   9.96
  12.55  13.39  10.87   9.19  13.08   9.88  10.72   9.58  14.08  10.11
   9.65  13.47   8.2   11.1   11.79  14.84   9.27  14.    14.69   9.58
  14.15  14.76  12.7   10.19   9.65   9.58   9.65   9.42   8.89  10.41
   8.51   8.96   9.35   9.04  10.49  12.09  13.08  12.86  13.69  10.72
  14.15  12.32  10.64  11.48  15.07  11.33  10.11  14.23   9.65  13.31
   9.73  10.8   12.7   10.64  13.31  13.16  10.41  12.86  13.16  10.64
  13.01   9.88  13.69  10.49  14.99   9.19  10.49   9.42  14.46   9.88
  10.26  15.45   9.12  11.64  12.32  13.69  10.03  14.92  13.54  10.8
   9.96  11.25   8.96   8.66  11.71   9.73   9.58   8.43  10.41   9.96
   9.58  14.08   9.65  14.15   9.12  14.99   9.65  13.16   9.65  14.69
   8.43   9.58  14.    12.55   9.5   12.78   9.73   9.42   9.65  13.16
  13.08   9.58   9.35  14.31   9.35  13.77  10.49  13.47  10.03  14.61
  11.18  13.47  14.92   9.88  12.02  10.11  14.84  13.62  13.01   9.5
   8.35   8.66  13.31   9.8   10.41   8.74   8.66  10.49   8.66   9.12
   8.58  10.11   9.35   8.74   9.19   7.82  14.76   9.27  13.08  15.07
  10.34   9.27  14.92  10.03  14.53   9.5   13.24   9.73  15.3   10.57
   8.2   15.14   9.65   9.27   9.96  14.76   9.88   9.58  14.53   8.51
  10.19   9.42  12.32   9.88  12.25   9.88  13.85   8.58   9.8   13.77
  10.11  15.6    9.04   9.27  13.92   9.04  13.62   9.42   8.96   8.89
  10.64   9.5   11.64   9.19   8.58   8.51  11.33   8.74   8.89   8.43
   8.89  11.79   9.04  14.53   9.19  14.99   9.65  13.77   9.96  13.85
  14.31   9.73  12.25   9.8   12.63   9.65   9.27  14.     9.96  13.62
  14.08   9.96   9.88  14.46   9.12   8.96   8.58  11.25   9.5   10.19
  14.    13.77   9.8   15.07   9.27  10.41  14.84  10.19  13.31   9.73
  13.47   7.97   8.66  13.01  10.64  11.56   8.74   8.43  12.02   8.28
   8.13  12.47   8.58   8.28   8.74   8.89   9.5    9.19  12.32  14.31
   9.5   10.26  13.31   8.51   8.43   8.89  11.94  14.08  10.19   9.73
  10.95  10.41  11.48   9.42  13.85  10.19  10.26  14.31  10.03  13.92
  10.03  11.56   9.96  13.77  13.54   9.73   9.96   8.2   11.94]",12.78,10.565000000000001,11.98,9.845,9.96,9.690000000000001,845,4,1,1.2
447,Tag2,Tag1,"[318.49   9.88  12.32  15.14  12.02  10.49   9.58  13.01  10.11   9.96
  12.55  13.39  10.87   9.19  13.08   9.88  10.72   9.58  14.08  10.11
   9.65  13.47   8.2   11.1   11.79  14.84   9.27  14.    14.69   9.58
  14.15  14.76  12.7   10.19   9.65   9.58   9.65   9.42   8.89  10.41
   8.51   8.96   9.35   9.04  10.49  12.09  13.08  12.86  13.69  10.72
  14.15  12.32  10.64  11.48  15.07  11.33  10.11  14.23   9.65  13.31
   9.73  10.8   12.7   10.64  13.31  13.16  10.41  12.86  13.16  10.64
  13.01   9.88  13.69  10.49  14.99   9.19  10.49   9.42  14.46   9.88
  10.26  15.45   9.12  11.64  12.32  13.69  10.03  14.92  13.54  10.8
   9.96  11.25   8.96   8.66  11.71   9.73   9.58   8.43  10.41   9.96
   9.58  14.08   9.65  14.15   9.12  14.99   9.65  13.16   9.65  14.69
   8.43   9.58  14.    12.55   9.5   12.78   9.73   9.42   9.65  13.16
  13.08   9.58   9.35  14.31   9.35  13.77  10.49  13.47  10.03  14.61
  11.18  13.47  14.92   9.88  12.02  10.11  14.84  13.62  13.01   9.5
   8.35   8.66  13.31   9.8   10.41   8.74   8.66  10.49   8.66   9.12
   8.58  10.11   9.35   8.74   9.19   7.82  14.76   9.27  13.08  15.07
  10.34   9.27  14.92  10.03  14.53   9.5   13.24   9.73  15.3   10.57
   8.2   15.14   9.65   9.27   9.96  14.76   9.88   9.58  14.53   8.51
  10.19   9.42  12.32   9.88  12.25   9.88  13.85   8.58   9.8   13.77
  10.11  15.6    9.04   9.27  13.92   9.04  13.62   9.42   8.96   8.89
  10.64   9.5   11.64   9.19   8.58   8.51  11.33   8.74   8.89   8.43
   8.89  11.79   9.04  14.53   9.19  14.99   9.65  13.77   9.96  13.85
  14.31   9.73  12.25   9.8   12.63   9.65   9.27  14.     9.96  13.62
  14.08   9.96   9.88  14.46   9.12   8.96   8.58  11.25   9.5   10.19
  14.    13.77   9.8   15.07   9.27  10.41  14.84  10.19  13.31   9.73
  13.47   7.97   8.66  13.01  10.64  11.56   8.74   8.43  12.02   8.28
   8.13  12.47   8.58   8.28   8.74   8.89   9.5    9.19  12.32  14.31
   9.5   10.26  13.31   8.51   8.43   8.89  11.94  14.08  10.19   9.73
  10.95  10.41  11.48   9.42  13.85  10.19  10.26  14.31  10.03  13.92
  10.03  11.56   9.96  13.77  13.54   9.73   9.96   8.2   11.94]",11.785,12.745000000000001,9.65,9.155,11.71,9.920000000000002,845,4,1,1.2
448,Tag2,Tag1,"[318.49   9.88  12.32  15.14  12.02  10.49   9.58  13.01  10.11   9.96
  12.55  13.39  10.87   9.19  13.08   9.88  10.72   9.58  14.08  10.11
   9.65  13.47   8.2   11.1   11.79  14.84   9.27  14.    14.69   9.58
  14.15  14.76  12.7   10.19   9.65   9.58   9.65   9.42   8.89  10.41
   8.51   8.96   9.35   9.04  10.49  12.09  13.08  12.86  13.69  10.72
  14.15  12.32  10.64  11.48  15.07  11.33  10.11  14.23   9.65  13.31
   9.73  10.8   12.7   10.64  13.31  13.16  10.41  12.86  13.16  10.64
  13.01   9.88  13.69  10.49  14.99   9.19  10.49   9.42  14.46   9.88
  10.26  15.45   9.12  11.64  12.32  13.69  10.03  14.92  13.54  10.8
   9.96  11.25   8.96   8.66  11.71   9.73   9.58   8.43  10.41   9.96
   9.58  14.08   9.65  14.15   9.12  14.99   9.65  13.16   9.65  14.69
   8.43   9.58  14.    12.55   9.5   12.78   9.73   9.42   9.65  13.16
  13.08   9.58   9.35  14.31   9.35  13.77  10.49  13.47  10.03  14.61
  11.18  13.47  14.92   9.88  12.02  10.11  14.84  13.62  13.01   9.5
   8.35   8.66  13.31   9.8   10.41   8.74   8.66  10.49   8.66   9.12
   8.58  10.11   9.35   8.74   9.19   7.82  14.76   9.27  13.08  15.07
  10.34   9.27  14.92  10.03  14.53   9.5   13.24   9.73  15.3   10.57
   8.2   15.14   9.65   9.27   9.96  14.76   9.88   9.58  14.53   8.51
  10.19   9.42  12.32   9.88  12.25   9.88  13.85   8.58   9.8   13.77
  10.11  15.6    9.04   9.27  13.92   9.04  13.62   9.42   8.96   8.89
  10.64   9.5   11.64   9.19   8.58   8.51  11.33   8.74   8.89   8.43
   8.89  11.79   9.04  14.53   9.19  14.99   9.65  13.77   9.96  13.85
  14.31   9.73  12.25   9.8   12.63   9.65   9.27  14.     9.96  13.62
  14.08   9.96   9.88  14.46   9.12   8.96   8.58  11.25   9.5   10.19
  14.    13.77   9.8   15.07   9.27  10.41  14.84  10.19  13.31   9.73
  13.47   7.97   8.66  13.01  10.64  11.56   8.74   8.43  12.02   8.28
   8.13  12.47   8.58   8.28   8.74   8.89   9.5    9.19  12.32  14.31
   9.5   10.26  13.31   8.51   8.43   8.89  11.94  14.08  10.19   9.73
  10.95  10.41  11.48   9.42  13.85  10.19  10.26  14.31  10.03  13.92
  10.03  11.56   9.96  13.77  13.54   9.73   9.96   8.2   11.94]",10.035,9.955,9.19,9.114999999999998,11.105,9.96,845,4,1,1.2
449,Tag2,Tag1,"[318.49   9.88  12.32  15.14  12.02  10.49   9.58  13.01  10.11   9.96
  12.55  13.39  10.87   9.19  13.08   9.88  10.72   9.58  14.08  10.11
   9.65  13.47   8.2   11.1   11.79  14.84   9.27  14.    14.69   9.58
  14.15  14.76  12.7   10.19   9.65   9.58   9.65   9.42   8.89  10.41
   8.51   8.96   9.35   9.04  10.49  12.09  13.08  12.86  13.69  10.72
  14.15  12.32  10.64  11.48  15.07  11.33  10.11  14.23   9.65  13.31
   9.73  10.8   12.7   10.64  13.31  13.16  10.41  12.86  13.16  10.64
  13.01   9.88  13.69  10.49  14.99   9.19  10.49   9.42  14.46   9.88
  10.26  15.45   9.12  11.64  12.32  13.69  10.03  14.92  13.54  10.8
   9.96  11.25   8.96   8.66  11.71   9.73   9.58   8.43  10.41   9.96
   9.58  14.08   9.65  14.15   9.12  14.99   9.65  13.16   9.65  14.69
   8.43   9.58  14.    12.55   9.5   12.78   9.73   9.42   9.65  13.16
  13.08   9.58   9.35  14.31   9.35  13.77  10.49  13.47  10.03  14.61
  11.18  13.47  14.92   9.88  12.02  10.11  14.84  13.62  13.01   9.5
   8.35   8.66  13.31   9.8   10.41   8.74   8.66  10.49   8.66   9.12
   8.58  10.11   9.35   8.74   9.19   7.82  14.76   9.27  13.08  15.07
  10.34   9.27  14.92  10.03  14.53   9.5   13.24   9.73  15.3   10.57
   8.2   15.14   9.65   9.27   9.96  14.76   9.88   9.58  14.53   8.51
  10.19   9.42  12.32   9.88  12.25   9.88  13.85   8.58   9.8   13.77
  10.11  15.6    9.04   9.27  13.92   9.04  13.62   9.42   8.96   8.89
  10.64   9.5   11.64   9.19   8.58   8.51  11.33   8.74   8.89   8.43
   8.89  11.79   9.04  14.53   9.19  14.99   9.65  13.77   9.96  13.85
  14.31   9.73  12.25   9.8   12.63   9.65   9.27  14.     9.96  13.62
  14.08   9.96   9.88  14.46   9.12   8.96   8.58  11.25   9.5   10.19
  14.    13.77   9.8   15.07   9.27  10.41  14.84  10.19  13.31   9.73
  13.47   7.97   8.66  13.01  10.64  11.56   8.74   8.43  12.02   8.28
   8.13  12.47   8.58   8.28   8.74   8.89   9.5    9.19  12.32  14.31
   9.5   10.26  13.31   8.51   8.43   8.89  11.94  14.08  10.19   9.73
  10.95  10.41  11.48   9.42  13.85  10.19  10.26  14.31  10.03  13.92
  10.03  11.56   9.96  13.77  13.54   9.73   9.96   8.2   11.94]",10.83,10.415,8.66,9.879999999999999,10.335,10.795,845,4,1,1.2
450,Tag1,Tag2,"[141.18 493.9  494.05 493.9  494.2  494.2  494.35 494.28 493.9  494.13
 494.89 495.12 493.74 494.51 495.04 493.97 494.13 494.43 494.2  494.66
 496.19 497.33 496.72 496.19 496.64 496.41 496.95 496.95 496.34 497.25
 494.13 494.28 495.12 494.74 494.89 494.66 493.82 494.05 494.13 494.13
 493.9  494.05 494.05 494.66 494.96 494.51 494.28 494.81 494.28 494.05
 492.98 493.9  494.28 493.97 493.97 493.29 493.51 493.67 493.97 494.66
 494.66 494.81 494.13 494.13 494.35 494.89 494.13 494.2  493.97 494.74
 494.66 494.66 493.82 495.19 494.05 494.35 493.59 493.44 493.82 497.02
 496.64 497.1  495.35 497.79 496.19 497.02 496.8  496.8  496.49 494.2
 494.2  493.51 493.82 493.97 493.97 493.67 494.28 494.28 494.05 493.51
 494.58 494.51 494.05 493.51 493.82 493.59 493.82 493.51 494.43 493.29
 494.2  493.82 493.44 493.59 492.83 493.82 493.82 493.74 493.82 493.97
 494.43 495.27 493.9  494.58 494.2  494.28 494.05 494.2  494.58 493.82
 494.96 494.96 493.82 494.58 494.81 495.8  494.58 495.04 497.41 496.72
 497.25 496.57 496.64 496.49 497.18 497.18 497.48 496.41 494.05 493.44
 494.28 494.13 494.13 493.9  494.2  493.74 493.9  494.13 494.66 494.35
 494.58 494.96 494.89 494.28 494.96 494.13 493.74 493.44 494.13 494.35
 493.59 493.44 493.82 493.9  493.44 493.13 494.28 493.59 493.36 494.74
 494.05 493.06 494.43 494.13 493.82 493.67 494.05 494.74 493.51 493.44
 493.74 495.35 494.05 494.05 493.9  494.2  494.05 497.48 496.41 497.1
 496.26 497.1  496.8  496.8  497.1  497.25 495.8  494.58 495.35 494.51
 494.13 494.28 493.21 493.97 494.66 495.04 494.05 494.2  493.82 495.04
 494.96 494.43 494.51 494.66 493.82 493.9  494.05 493.44 494.28 493.74
 493.74 493.06 493.21 493.29 493.51 493.36 493.59 494.96 494.35 494.28
 494.96 494.43 494.66 494.96 494.66 495.27 494.74 494.43 494.89 494.51
 494.58 494.43 494.66 493.9  494.81 494.13 497.41 497.02 497.18 497.56
 498.09 497.48 497.18 497.71 495.96 494.58 493.74 492.98 492.83 494.51
 493.06 494.51 494.2  494.13 494.51 493.44 494.74 495.19 494.58 493.59
 494.51 494.13 493.74 493.44 495.96 493.06 493.51 493.51 494.35 493.74
 494.13 493.74 493.74 494.35 493.82 493.9  493.51 494.58 493.36]",494.05,494.315,496.525,494.47,494.28,493.935,855,4,1,1.2
451,Tag1,Tag2,"[141.18 493.9  494.05 493.9  494.2  494.2  494.35 494.28 493.9  494.13
 494.89 495.12 493.74 494.51 495.04 493.97 494.13 494.43 494.2  494.66
 496.19 497.33 496.72 496.19 496.64 496.41 496.95 496.95 496.34 497.25
 494.13 494.28 495.12 494.74 494.89 494.66 493.82 494.05 494.13 494.13
 493.9  494.05 494.05 494.66 494.96 494.51 494.28 494.81 494.28 494.05
 492.98 493.9  494.28 493.97 493.97 493.29 493.51 493.67 493.97 494.66
 494.66 494.81 494.13 494.13 494.35 494.89 494.13 494.2  493.97 494.74
 494.66 494.66 493.82 495.19 494.05 494.35 493.59 493.44 493.82 497.02
 496.64 497.1  495.35 497.79 496.19 497.02 496.8  496.8  496.49 494.2
 494.2  493.51 493.82 493.97 493.97 493.67 494.28 494.28 494.05 493.51
 494.58 494.51 494.05 493.51 493.82 493.59 493.82 493.51 494.43 493.29
 494.2  493.82 493.44 493.59 492.83 493.82 493.82 493.74 493.82 493.97
 494.43 495.27 493.9  494.58 494.2  494.28 494.05 494.2  494.58 493.82
 494.96 494.96 493.82 494.58 494.81 495.8  494.58 495.04 497.41 496.72
 497.25 496.57 496.64 496.49 497.18 497.18 497.48 496.41 494.05 493.44
 494.28 494.13 494.13 493.9  494.2  493.74 493.9  494.13 494.66 494.35
 494.58 494.96 494.89 494.28 494.96 494.13 493.74 493.44 494.13 494.35
 493.59 493.44 493.82 493.9  493.44 493.13 494.28 493.59 493.36 494.74
 494.05 493.06 494.43 494.13 493.82 493.67 494.05 494.74 493.51 493.44
 493.74 495.35 494.05 494.05 493.9  494.2  494.05 497.48 496.41 497.1
 496.26 497.1  496.8  496.8  497.1  497.25 495.8  494.58 495.35 494.51
 494.13 494.28 493.21 493.97 494.66 495.04 494.05 494.2  493.82 495.04
 494.96 494.43 494.51 494.66 493.82 493.9  494.05 493.44 494.28 493.74
 493.74 493.06 493.21 493.29 493.51 493.36 493.59 494.96 494.35 494.28
 494.96 494.43 494.66 494.96 494.66 495.27 494.74 494.43 494.89 494.51
 494.58 494.43 494.66 493.9  494.81 494.13 497.41 497.02 497.18 497.56
 498.09 497.48 497.18 497.71 495.96 494.58 493.74 492.98 492.83 494.51
 493.06 494.51 494.2  494.13 494.51 493.44 494.74 495.19 494.58 493.59
 494.51 494.13 493.74 493.44 495.96 493.06 493.51 493.51 494.35 493.74
 494.13 493.74 493.74 494.35 493.82 493.9  493.51 494.58 493.36]",494.275,494.20000000000005,496.8,494.01,493.82,493.78,855,4,1,1.2
452,Tag1,Tag2,"[141.18 493.9  494.05 493.9  494.2  494.2  494.35 494.28 493.9  494.13
 494.89 495.12 493.74 494.51 495.04 493.97 494.13 494.43 494.2  494.66
 496.19 497.33 496.72 496.19 496.64 496.41 496.95 496.95 496.34 497.25
 494.13 494.28 495.12 494.74 494.89 494.66 493.82 494.05 494.13 494.13
 493.9  494.05 494.05 494.66 494.96 494.51 494.28 494.81 494.28 494.05
 492.98 493.9  494.28 493.97 493.97 493.29 493.51 493.67 493.97 494.66
 494.66 494.81 494.13 494.13 494.35 494.89 494.13 494.2  493.97 494.74
 494.66 494.66 493.82 495.19 494.05 494.35 493.59 493.44 493.82 497.02
 496.64 497.1  495.35 497.79 496.19 497.02 496.8  496.8  496.49 494.2
 494.2  493.51 493.82 493.97 493.97 493.67 494.28 494.28 494.05 493.51
 494.58 494.51 494.05 493.51 493.82 493.59 493.82 493.51 494.43 493.29
 494.2  493.82 493.44 493.59 492.83 493.82 493.82 493.74 493.82 493.97
 494.43 495.27 493.9  494.58 494.2  494.28 494.05 494.2  494.58 493.82
 494.96 494.96 493.82 494.58 494.81 495.8  494.58 495.04 497.41 496.72
 497.25 496.57 496.64 496.49 497.18 497.18 497.48 496.41 494.05 493.44
 494.28 494.13 494.13 493.9  494.2  493.74 493.9  494.13 494.66 494.35
 494.58 494.96 494.89 494.28 494.96 494.13 493.74 493.44 494.13 494.35
 493.59 493.44 493.82 493.9  493.44 493.13 494.28 493.59 493.36 494.74
 494.05 493.06 494.43 494.13 493.82 493.67 494.05 494.74 493.51 493.44
 493.74 495.35 494.05 494.05 493.9  494.2  494.05 497.48 496.41 497.1
 496.26 497.1  496.8  496.8  497.1  497.25 495.8  494.58 495.35 494.51
 494.13 494.28 493.21 493.97 494.66 495.04 494.05 494.2  493.82 495.04
 494.96 494.43 494.51 494.66 493.82 493.9  494.05 493.44 494.28 493.74
 493.74 493.06 493.21 493.29 493.51 493.36 493.59 494.96 494.35 494.28
 494.96 494.43 494.66 494.96 494.66 495.27 494.74 494.43 494.89 494.51
 494.58 494.43 494.66 493.9  494.81 494.13 497.41 497.02 497.18 497.56
 498.09 497.48 497.18 497.71 495.96 494.58 493.74 492.98 492.83 494.51
 493.06 494.51 494.2  494.13 494.51 493.44 494.74 495.19 494.58 493.59
 494.51 494.13 493.74 493.44 495.96 493.06 493.51 493.51 494.35 493.74
 494.13 493.74 493.74 494.35 493.82 493.9  493.51 494.58 493.36]",494.2,494.695,496.95000000000005,494.09000000000003,494.46500000000003,493.705,855,4,1,1.2
453,Tag1,Tag2,"[141.18 493.9  494.05 493.9  494.2  494.2  494.35 494.28 493.9  494.13
 494.89 495.12 493.74 494.51 495.04 493.97 494.13 494.43 494.2  494.66
 496.19 497.33 496.72 496.19 496.64 496.41 496.95 496.95 496.34 497.25
 494.13 494.28 495.12 494.74 494.89 494.66 493.82 494.05 494.13 494.13
 493.9  494.05 494.05 494.66 494.96 494.51 494.28 494.81 494.28 494.05
 492.98 493.9  494.28 493.97 493.97 493.29 493.51 493.67 493.97 494.66
 494.66 494.81 494.13 494.13 494.35 494.89 494.13 494.2  493.97 494.74
 494.66 494.66 493.82 495.19 494.05 494.35 493.59 493.44 493.82 497.02
 496.64 497.1  495.35 497.79 496.19 497.02 496.8  496.8  496.49 494.2
 494.2  493.51 493.82 493.97 493.97 493.67 494.28 494.28 494.05 493.51
 494.58 494.51 494.05 493.51 493.82 493.59 493.82 493.51 494.43 493.29
 494.2  493.82 493.44 493.59 492.83 493.82 493.82 493.74 493.82 493.97
 494.43 495.27 493.9  494.58 494.2  494.28 494.05 494.2  494.58 493.82
 494.96 494.96 493.82 494.58 494.81 495.8  494.58 495.04 497.41 496.72
 497.25 496.57 496.64 496.49 497.18 497.18 497.48 496.41 494.05 493.44
 494.28 494.13 494.13 493.9  494.2  493.74 493.9  494.13 494.66 494.35
 494.58 494.96 494.89 494.28 494.96 494.13 493.74 493.44 494.13 494.35
 493.59 493.44 493.82 493.9  493.44 493.13 494.28 493.59 493.36 494.74
 494.05 493.06 494.43 494.13 493.82 493.67 494.05 494.74 493.51 493.44
 493.74 495.35 494.05 494.05 493.9  494.2  494.05 497.48 496.41 497.1
 496.26 497.1  496.8  496.8  497.1  497.25 495.8  494.58 495.35 494.51
 494.13 494.28 493.21 493.97 494.66 495.04 494.05 494.2  493.82 495.04
 494.96 494.43 494.51 494.66 493.82 493.9  494.05 493.44 494.28 493.74
 493.74 493.06 493.21 493.29 493.51 493.36 493.59 494.96 494.35 494.28
 494.96 494.43 494.66 494.96 494.66 495.27 494.74 494.43 494.89 494.51
 494.58 494.43 494.66 493.9  494.81 494.13 497.41 497.02 497.18 497.56
 498.09 497.48 497.18 497.71 495.96 494.58 493.74 492.98 492.83 494.51
 493.06 494.51 494.2  494.13 494.51 493.44 494.74 495.19 494.58 493.59
 494.51 494.13 493.74 493.44 495.96 493.06 493.51 493.51 494.35 493.74
 494.13 493.74 493.74 494.35 493.82 493.9  493.51 494.58 493.36]",494.05,494.05,496.8,494.395,494.315,493.475,855,4,1,1.2
454,Tag1,Tag2,"[141.18 493.9  494.05 493.9  494.2  494.2  494.35 494.28 493.9  494.13
 494.89 495.12 493.74 494.51 495.04 493.97 494.13 494.43 494.2  494.66
 496.19 497.33 496.72 496.19 496.64 496.41 496.95 496.95 496.34 497.25
 494.13 494.28 495.12 494.74 494.89 494.66 493.82 494.05 494.13 494.13
 493.9  494.05 494.05 494.66 494.96 494.51 494.28 494.81 494.28 494.05
 492.98 493.9  494.28 493.97 493.97 493.29 493.51 493.67 493.97 494.66
 494.66 494.81 494.13 494.13 494.35 494.89 494.13 494.2  493.97 494.74
 494.66 494.66 493.82 495.19 494.05 494.35 493.59 493.44 493.82 497.02
 496.64 497.1  495.35 497.79 496.19 497.02 496.8  496.8  496.49 494.2
 494.2  493.51 493.82 493.97 493.97 493.67 494.28 494.28 494.05 493.51
 494.58 494.51 494.05 493.51 493.82 493.59 493.82 493.51 494.43 493.29
 494.2  493.82 493.44 493.59 492.83 493.82 493.82 493.74 493.82 493.97
 494.43 495.27 493.9  494.58 494.2  494.28 494.05 494.2  494.58 493.82
 494.96 494.96 493.82 494.58 494.81 495.8  494.58 495.04 497.41 496.72
 497.25 496.57 496.64 496.49 497.18 497.18 497.48 496.41 494.05 493.44
 494.28 494.13 494.13 493.9  494.2  493.74 493.9  494.13 494.66 494.35
 494.58 494.96 494.89 494.28 494.96 494.13 493.74 493.44 494.13 494.35
 493.59 493.44 493.82 493.9  493.44 493.13 494.28 493.59 493.36 494.74
 494.05 493.06 494.43 494.13 493.82 493.67 494.05 494.74 493.51 493.44
 493.74 495.35 494.05 494.05 493.9  494.2  494.05 497.48 496.41 497.1
 496.26 497.1  496.8  496.8  497.1  497.25 495.8  494.58 495.35 494.51
 494.13 494.28 493.21 493.97 494.66 495.04 494.05 494.2  493.82 495.04
 494.96 494.43 494.51 494.66 493.82 493.9  494.05 493.44 494.28 493.74
 493.74 493.06 493.21 493.29 493.51 493.36 493.59 494.96 494.35 494.28
 494.96 494.43 494.66 494.96 494.66 495.27 494.74 494.43 494.89 494.51
 494.58 494.43 494.66 493.9  494.81 494.13 497.41 497.02 497.18 497.56
 498.09 497.48 497.18 497.71 495.96 494.58 493.74 492.98 492.83 494.51
 493.06 494.51 494.2  494.13 494.51 493.44 494.74 495.19 494.58 493.59
 494.51 494.13 493.74 493.44 495.96 493.06 493.51 493.51 494.35 493.74
 494.13 493.74 493.74 494.35 493.82 493.9  493.51 494.58 493.36]",494.70000000000005,494.54499999999996,497.18,494.16499999999996,493.935,493.78,855,4,1,1.2
